name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Salesforce Apex Remote Terminal,Remote Apex code terminal,https://marketplace.visualstudio.com/items?itemName=UmbertoPiscopo.apex-remote-terminal,1034,1133,99,1.1
QA Extension pack by Shelex,Everything you need for writing tests with VS Code and Cypress,https://marketplace.visualstudio.com/items?itemName=shevtsov.qa-extension-pack,1044,1133,89,1.1
Pungi - The Python Charmers toolbox,VS Code extentions to boost Python developers and Data scientist,https://marketplace.visualstudio.com/items?itemName=ravioshankar.pungi,1003,1127,124,1.1
Remote Work Pack,Best tools for remote work,https://marketplace.visualstudio.com/items?itemName=thegeoffstevens.remote-work-pack,988,1121,133,1.1
ED Extension Pack: Jupyter Notebooks,Extensions for working on Jupyter Notebooks projects.,https://marketplace.visualstudio.com/items?itemName=Elladorian-Design.ed-extensions-jupyter-notebooks,985,1117,132,1.1
easyJest,"在vscode中定制了一些关于jest操作的快捷行为,包括快捷键,右键菜单,代码片段",https://marketplace.visualstudio.com/items?itemName=liulang.easyjest,425,456,31,1.1
TLRDB,Lua Remote DeBugger,https://marketplace.visualstudio.com/items?itemName=johnnylocust.tlrdb,401,451,50,1.1
Angelscript Lint,Angelscript linting frontend for VS Code.,https://marketplace.visualstudio.com/items?itemName=Embark.vscode-angelscript-lint,1029,1152,123,1.1
Pascal Snake Casify,Convert PascalCase to Pascal_Snake_Case,https://marketplace.visualstudio.com/items?itemName=rkazakov.pascal-snake-casify,1059,1118,59,1.1
Rapid Studio,Visual Studio Code Extension for Tencent Rapidview,https://marketplace.visualstudio.com/items?itemName=realhe.rapidstudio,1045,1099,54,1.1
JiShuTuan Prettier - Code formatter,VS Code plugin for prettier/prettier,https://marketplace.visualstudio.com/items?itemName=jishutuan.prettier-vscode,2749,2974,225,1.1
VS Code FitNesse,Extension used to interact FitNesse tests from Visual Studio Code.,https://marketplace.visualstudio.com/items?itemName=chrisotto.vscodefitnesse,2739,2877,138,1.1
OpenSCAD,"OpenSCAD highlighting, snippets, and more for VSCode!",https://marketplace.visualstudio.com/items?itemName=Antyos.openscad,22591,25288,2697,1.1
HTML class snippets with Bootstrap4,Contains some common Bootstrap4's utilities use in html class,https://marketplace.visualstudio.com/items?itemName=Linniem.html-class-snippets-with-bootstrap4,23981,25212,1231,1.1
Vant Snippets,Vant Snippets for VS Code,https://marketplace.visualstudio.com/items?itemName=fishku.vant-snippets,23571,25092,1521,1.1
HAProxy,HAProxy Configuration Syntax Highlighter and Snippets,https://marketplace.visualstudio.com/items?itemName=bmarkovic.haproxy,23214,25090,1876,1.1
QML,Cute IDE - QML highlighting & snippets,https://marketplace.visualstudio.com/items?itemName=cutetee.qml,23358,24940,1582,1.1
Sujeito Programador React Native / React JS / Next JS,React snippets by SujeitoProgramador.,https://marketplace.visualstudio.com/items?itemName=Sujeitoprogramador.sujeitoprogramador-react-native,22240,24779,2539,1.1
Java Tests,Extension to help write tests in Java.,https://marketplace.visualstudio.com/items?itemName=wesleyegberto.vscode-java-tests,22332,24770,2438,1.1
JetBrains Icons,JetBrains file icon theme,https://marketplace.visualstudio.com/items?itemName=marlongerson.jetbrains-icons,11121,12511,1390,1.1
IDLE Theme,IDLE Theme ported from the IDLE TextMate Theme,https://marketplace.visualstudio.com/items?itemName=gerane.Theme-IDLE,11585,12378,793,1.1
codesong,Fork of Dayle Rees's Earthsong theme with improvements for VS Code,https://marketplace.visualstudio.com/items?itemName=connor4312.codesong,11294,12283,989,1.1
CLion Plus Theme,A CLion color theme for VSCode!,https://marketplace.visualstudio.com/items?itemName=meisammafi.clion-plus-theme,11152,12255,1103,1.1
Theme Spider Man,"Theme Spider Man. A dark theme for many editors, shells, and more.",https://marketplace.visualstudio.com/items?itemName=jundat95.spiderman,10912,12227,1315,1.1
Chrome DevTools Theme,Google Chrome Developers Tools Theme Like,https://marketplace.visualstudio.com/items?itemName=smartlive.chrome-devtools-theme,11162,12227,1065,1.1
Caddyfile Syntax,Adds syntax highlighting for Caddyfiles.,https://marketplace.visualstudio.com/items?itemName=zamerick.vscode-caddyfile-syntax,48631,53556,4925,1.1
vscode-zonefile,Bind Zone File syntax highlighting,https://marketplace.visualstudio.com/items?itemName=Compilenix.vscode-zonefile,49583,53067,3484,1.1
Node.js Modules Intellisense (with Coffee),Autocompletes Node.js modules in import statements,https://marketplace.visualstudio.com/items?itemName=jhessin.node-module-intellisense,49038,52913,3875,1.1
The Netwide Assembler (NASM),NASM highlight,https://marketplace.visualstudio.com/items?itemName=rights.nas-vscode,46465,52458,5993,1.1
Android System Tools,Syntax support for file formats used in Android system development.,https://marketplace.visualstudio.com/items?itemName=flimberger.android-system-tools,47707,51069,3362,1.1
vscode-reveal,Show markdown as revealJs presentation,https://marketplace.visualstudio.com/items?itemName=evilz.vscode-reveal,54171,56912,2741,1.1
aiXcoder Code Completer,A free code completion tool powered by deep learning.,https://marketplace.visualstudio.com/items?itemName=aixcoder-plugin.aixcoder,51574,56782,5208,1.1
Shader Toy,Live preview of GLSL shaders similar to shadertoy,https://marketplace.visualstudio.com/items?itemName=stevensona.shader-toy,52209,56673,4464,1.1
yarn Script Runner,Run yarn scripts from the Command Palette,https://marketplace.visualstudio.com/items?itemName=carlosjs23.vscode-yarn-script,51648,56444,4796,1.1
Azure Policy,"Azure resource, policy, and alias viewer",https://marketplace.visualstudio.com/items?itemName=AzurePolicy.azurepolicyextension,51610,56374,4764,1.1
Ruby on Rails extension pack,Extensions I use for ruby development,https://marketplace.visualstudio.com/items?itemName=shaglock.ruby-extension-pack,1025,1103,78,1.1
Web Development Extension Pack,A collection of VSCode essential extensions for web development.,https://marketplace.visualstudio.com/items?itemName=vinirossa.vscode-webdev-pack,984,1101,117,1.1
AAC Web Accessibility,Audit Web Accessibility issues in Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=nbhatialin.aac-web-accessibility,928,1050,122,1.1
Hexa,Hexa Programming Language,https://marketplace.visualstudio.com/items?itemName=PeyTy.vshexa,979,1044,65,1.1
STK GMDF Tools,Tools for editing GMDF files.,https://marketplace.visualstudio.com/items?itemName=agi.stk-gmdf-tools,933,1037,104,1.1
AoE2 AiScript,Command tooltips and syntax highlighting for Age of Empires 2 AI scripts,https://marketplace.visualstudio.com/items?itemName=jvinniec.aoe2-aiscript,982,1032,50,1.1
Align Text Tokens,The extension permits to align specific text token within selected lines,https://marketplace.visualstudio.com/items?itemName=SergeLamikhov.aligntokens,2621,2863,242,1.1
React Component Splitter,"Splits long components into shorter, readable subcomponents",https://marketplace.visualstudio.com/items?itemName=SaharAvr.react-component-splitter,2527,2853,326,1.1
Trailing Whitespace Fixer,Automatically removes trailing whitespace when you hit Enter. Also highlights trailing whitespace.,https://marketplace.visualstudio.com/items?itemName=ssigwart.trailing-whitespace-fixer,2476,2817,341,1.1
Robot Framework Formatter bambouna,VSCode extension for format Robot Framework files.,https://marketplace.visualstudio.com/items?itemName=robotframeworkbambouna.vscode-rf-bam-formatter,2583,2773,190,1.1
Aura2LWC - Convert Aura Lightning Components to Lightning Web Components,Converts Aura Components to LWC on the Fly,https://marketplace.visualstudio.com/items?itemName=BuildLoop.aura2lwc,2588,2719,131,1.1
React Snippets,"ReactJS, Redux and React Router code snippets with hooks support.",https://marketplace.visualstudio.com/items?itemName=ugross.vscode-react-snippets,23112,24750,1638,1.1
R Component,Be productive by building React Native components quickly.,https://marketplace.visualstudio.com/items?itemName=rodrigorgtic.rcomponent,22550,24661,2111,1.1
NativeBase VS Code Extension,NativeBase VS Code Extensions are specifically designed to quicken your development process using NativeBase v3.,https://marketplace.visualstudio.com/items?itemName=NativeBase.nativebase-v3-vscode-extension,22514,24620,2106,1.1
laravel relationship snippets,Generates laravel relationship snippets,https://marketplace.visualstudio.com/items?itemName=m7md3omer.laravel-relationship-snippets,21564,24599,3035,1.1
VHDL by VHDLwhiz,"Snippets, templates, syntax highlighting and code completion",https://marketplace.visualstudio.com/items?itemName=vhdlwhiz.vhdl-by-vhdlwhiz,21745,24383,2638,1.1
Solidity,Eleven01 Solidity Language plugin for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=Eleven01.Solidity,22943,24349,1406,1.1
FiveM Lua Snippets - JamesUK,A snippet plugin for FiveM natives & vRP soon to also have ESX support. Contact: https://discord.gg/GZUbjzpCds,https://marketplace.visualstudio.com/items?itemName=JamesUK.FiveM-Lua-Support,22014,24037,2023,1.1
TSX Snippets,Simple collection of React-TypeScript Snippets,https://marketplace.visualstudio.com/items?itemName=thezhir.vscode-snippets,22159,23955,1796,1.1
Better Material Theme Darker High Contrast,A better Material Theme Darker High Contrast,https://marketplace.visualstudio.com/items?itemName=CrazyFluff.bettermaterialthemedarkerhighcontrast,10782,12184,1402,1.1
Tokyo (Dark),Tokyo dark theme for VSCode,https://marketplace.visualstudio.com/items?itemName=akil-s.tokyo-dark,10752,12130,1378,1.1
Monokai Dark Vibrant,An overly vibrant Monokai dark theme with colorful colors.,https://marketplace.visualstudio.com/items?itemName=larscom.monokai-dark-vibrant,11379,12118,739,1.1
One Material Dark+,Atom's One Dark syntax + Material Dark & Light Environment Themes (including Mojave) for Visual Studio Code.,https://marketplace.visualstudio.com/items?itemName=reagankarnes.one-material-dark,11414,12105,691,1.1
Retro Theme,A Retro Theme Inspired in The Guardians of The Galaxy and the 80s,https://marketplace.visualstudio.com/items?itemName=retrotheme.theme-retro,11330,12098,768,1.1
Forest Focus,"Dark earth-tone theme made to be easy on the eyes. Deep support for JS, PHP, Python, HTML, & CSS",https://marketplace.visualstudio.com/items?itemName=abalejr.forest-focus,11230,12060,830,1.1
Flutter Feature Scaffolding,Add new feature easily with well structured directories (Clean Architecture pattern),https://marketplace.visualstudio.com/items?itemName=KiritchoukC.flutter-clean-architecture,46652,50215,3563,1.1
lean,Lean 3 language support for VS Code,https://marketplace.visualstudio.com/items?itemName=jroesch.lean,46497,50205,3708,1.1
Rust Test Lens,Adds a code lens to quickly run or debug a single test for your Rust code.,https://marketplace.visualstudio.com/items?itemName=hdevalke.rust-test-lens,44735,49712,4977,1.1
URL Encode,"Allows URL-Encoding and URL-Decoding text, supports multiple selections and whole file if none",https://marketplace.visualstudio.com/items?itemName=flesler.url-encode,51733,55950,4217,1.1
frontend,frontend power pack for ctaf and other angular project,https://marketplace.visualstudio.com/items?itemName=ueqt.frontend,966,1074,108,1.1
VueJS Ext Pack,An extension pack suitable if you use VueJS 3,https://marketplace.visualstudio.com/items?itemName=NdagiStanley.vuejs-ext-pack,971,1072,101,1.1
02 Mr Chetan Flutter Extension Pack,A collection of extensions for Flutter App development by Chetan Bhalothia,https://marketplace.visualstudio.com/items?itemName=MrChetan.flutter,943,1072,129,1.1
More Missing Features of VS Code Extension Pack,Opinionated collection of extensions that fills in the missing features of VS Code (technology and language agnostic),https://marketplace.visualstudio.com/items?itemName=pinage404.more-missing-features-extension-pack,1004,1068,64,1.1
hz-java,,https://marketplace.visualstudio.com/items?itemName=hz-vscode.hz-java,1008,1064,56,1.1
New Relic Extension Pack,A collection of VS Code Extensions for New Relic programmability.,https://marketplace.visualstudio.com/items?itemName=new-relic.new-relic-extension-pack,975,1043,68,1.1
iAL,"This extension will add some intelligence to AL. Just type the name of your action, and iAL will find the best image for it, among 1400+ standard images using machine learning algorithms.",https://marketplace.visualstudio.com/items?itemName=dkatson.vscode-airapps-ial,979,1042,63,1.1
Vue Essentials,,https://marketplace.visualstudio.com/items?itemName=s2junn.vue-essentials,963,1042,79,1.1
Ionic Mobile Extensions,Required extensions for Mobile Development,https://marketplace.visualstudio.com/items?itemName=lmcr29.ionic-mobile-extensions,938,1040,102,1.1
Deviap Debug,,https://marketplace.visualstudio.com/items?itemName=Deviap.deviap-mock-debug,304,340,36,1.1
REST Client Pro,REST Client for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=truman.rest-client-pro,912,975,63,1.1
ijvm vscode,A syntax highlighter and linter for the ijvm language.,https://marketplace.visualstudio.com/items?itemName=martinkors.ijvm-vscode,906,972,66,1.1
HyperComments,"Comment Anchors, but for professionals. Links and anchors in comments.",https://marketplace.visualstudio.com/items?itemName=nur-publisher.hypercomments-vscode,874,951,77,1.1
Puma Scan Professional,Puma Scan Professional is a licensed extension that provides continuous secure code analysis as development teams write code. Vulnerabilities are displayed as spell check and compiler warnings.,https://marketplace.visualstudio.com/items?itemName=PumaSecurity.puma-scan-professional-vs-code,874,949,75,1.1
MV Basic Linkar,Linkar Extension for MV databases to manage MV Basic programs and data files dictionaries,https://marketplace.visualstudio.com/items?itemName=KosdaySolutions.mvbasiclinkar,868,936,68,1.1
ETCD,ETCD Edit Extension for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=pashkatrick.vscode-etcd,840,925,85,1.1
cclsext,ccls extensions,https://marketplace.visualstudio.com/items?itemName=flywine.cclsext,855,924,69,1.1
vscode-ocaml-reason-format,Formatters for OCaml and Reason code,https://marketplace.visualstudio.com/items?itemName=rustykey.vscode-ocaml-reason-format,2514,2692,178,1.1
implicit-indent,"When the cursor moves to an empty line, automatically indent to the correct level.",https://marketplace.visualstudio.com/items?itemName=jemc.vscode-implicit-indent,2390,2666,276,1.1
Easy Flutter Plugin,flutter plugin *.dart channel's function convert to objc/swift/java/kotlin/test/main files.,https://marketplace.visualstudio.com/items?itemName=shang.easy-flutter-plugin,2310,2656,346,1.1
AMX Netlinx,Extension for AMX Netlinx. Includes syntax highlighting and compiling.,https://marketplace.visualstudio.com/items?itemName=sentry07.amx-netlinx,2471,2644,173,1.1
css-inline-converter,Converts CSS from inline JSX/TSX to regular CSS notation,https://marketplace.visualstudio.com/items?itemName=johnmurphy01.cssinline,2418,2622,204,1.1
Super Path Copy,The extension provides a convenient way for path processing.,https://marketplace.visualstudio.com/items?itemName=JiuMengDz.superpathcopy,2420,2576,156,1.1
css/scss/less formatter,Format CSS / SCSS / LESS into a single line and easy to read,https://marketplace.visualstudio.com/items?itemName=zdldove.cssFormatter,2267,2562,295,1.1
Move selection to new file,Move selected text/code to a new file,https://marketplace.visualstudio.com/items?itemName=kentos.move-selection-to-new-file,2294,2558,264,1.1
XSLT Snippets,XSLT Snippets,https://marketplace.visualstudio.com/items?itemName=marvinhagemeister.vscode-xslt-snippets,22389,23647,1258,1.1
Nodejs Snippets,Simple And Fast code snippets for nodejs and expressjs,https://marketplace.visualstudio.com/items?itemName=piyushvscode.nodesnipets,21881,23338,1457,1.1
Magento 2 Snippets,A collection of Magento 2 snippets,https://marketplace.visualstudio.com/items?itemName=jerrylopez.magento2-snippets,21844,23295,1451,1.1
ruby-snippet,converted form textmate bundle,https://marketplace.visualstudio.com/items?itemName=robert.ruby-snippet,21655,23071,1416,1.1
GSAP Snippets,GreenSock Animation Platform snippets for development,https://marketplace.visualstudio.com/items?itemName=hridoy.gsap-snippets,20157,23035,2878,1.1
Bootstrap5 Snippet,"bootstrap 5 snippets sample, easy to use",https://marketplace.visualstudio.com/items?itemName=Shrikant.bootstrap5,21216,22802,1586,1.1
Snippets,A Simple Extension for VS Code that Allows you to Write Code Faster with Shortcuts,https://marketplace.visualstudio.com/items?itemName=BinaryBytes.snippets,20525,22772,2247,1.1
midnight-color,Dark Background with colorful Syntax,https://marketplace.visualstudio.com/items?itemName=lucabockmann.midnight-color,11137,11965,828,1.1
Darker+ Material Red,"Its a mix of default Dark+, Material and a lot of red",https://marketplace.visualstudio.com/items?itemName=chireia.darker-plus-material-red,10795,11944,1149,1.1
Material Deep Ocean Theme,VSCode version of the JetBrains Material Theme Plugin's Deep Ocean theme,https://marketplace.visualstudio.com/items?itemName=KYDronePilot.material-deep-ocean-theme,10494,11941,1447,1.1
Sepia Theme,Your eyes will thank you,https://marketplace.visualstudio.com/items?itemName=ZYinMD.Sepia,11158,11893,735,1.1
Gitpod Theme,Gitpod Theme for VS Code,https://marketplace.visualstudio.com/items?itemName=gitpod.gitpod-theme,10578,11882,1304,1.1
Base16 Grayscale,Light and dark variants of the Base16 Grayscale theme by Chris Kempson,https://marketplace.visualstudio.com/items?itemName=brettlempereur.theme-base16grayscale,11019,11813,794,1.1
One Dark Pale,One Dark theme with sane colors,https://marketplace.visualstudio.com/items?itemName=szastupov.one-dark-pale,10798,11762,964,1.1
One Dark Vivid Theme,Slightly more vivid and Atom'y One Dark Theme,https://marketplace.visualstudio.com/items?itemName=fivepointseven.vscode-theme-onedark-vivid,11042,11710,668,1.1
Atom Dark Syntax,The default Atom Dark Syntax theme ported to VS Code,https://marketplace.visualstudio.com/items?itemName=jack-pallot.atom-dark-syntax,11095,11694,599,1.1
Neon Bunny Theme,Neon Bunny is a dark (and light) theme for Visual Studio Code even a bunny could love.,https://marketplace.visualstudio.com/items?itemName=WebDevNerdStuff.neon-bunny,10622,11677,1055,1.1
Xcode Syntax Themes,Xcode Syntax Themes (VSCode Default UI),https://marketplace.visualstudio.com/items?itemName=Nataniel4.xcode-vscode-theme,10825,11674,849,1.1
Hyper Term Theme,Dark Theme inspired by the simple beautiful design of Hyper Term and Dark++ Italic font ligatures.,https://marketplace.visualstudio.com/items?itemName=rubyjasmin.hyperterm-theme,10521,11607,1086,1.1
Night Coder,The dark side of coding.,https://marketplace.visualstudio.com/items?itemName=a5hk.night-coder,10661,11538,877,1.1
anycode-cpp,C/C++ for Anycode,https://marketplace.visualstudio.com/items?itemName=ms-vscode.anycode-cpp,43652,49202,5550,1.1
Vuex Suggest,Vuex suggest in Vue components,https://marketplace.visualstudio.com/items?itemName=mishannn.vuex-suggest,46134,48456,2322,1.1
HTML Preview,Realtime Preview HTML,https://marketplace.visualstudio.com/items?itemName=ty4z2008.html-preview,49918,55719,5801,1.1
Unicode Latex,Insert unicode symbols for latex names,https://marketplace.visualstudio.com/items?itemName=oijaz.unicode-latex,51714,55526,3812,1.1
WSL workspaceFolder,"Returns `workspaceFolder` as a WSL path.

Useful where WSL format workspaceFolder path is required, e.g. for debug 'remoteRoot' property in launch config, etc.",https://marketplace.visualstudio.com/items?itemName=lfurzewaddock.vscode-wsl-workspacefolder,49620,55434,5814,1.1
Fold Plus,Additional fold commands,https://marketplace.visualstudio.com/items?itemName=dakara.dakara-foldplus,51703,55309,3606,1.1
Embedded Linux Kernel Dev,"Tool to help work with for Embedded Linux Kernel development environments. (Kernel Linux, Device Tree, Kconfig, Buildroot)",https://marketplace.visualstudio.com/items?itemName=microhobby.linuxkerneldev,48698,54778,6080,1.1
Golang postfix code completion,Postfix templates for Golang,https://marketplace.visualstudio.com/items?itemName=yokoe.vscode-postfix-go,51593,54293,2700,1.1
vscode-js-ts-pack,Useful extensions for JS/TS development,https://marketplace.visualstudio.com/items?itemName=dsebastien.vscode-js-ts-pack,953,1020,67,1.1
React-extension-pack-VSCode,React Extension Pack 🔥,https://marketplace.visualstudio.com/items?itemName=PraneethParuchuri.react-extension-pack-vscode,947,1007,60,1.1
API Linter,Run api-linter on .proto files,https://marketplace.visualstudio.com/items?itemName=APILinter.api-linter,787,905,118,1.1
woke,Detect non-inclusive language in your source code.,https://marketplace.visualstudio.com/items?itemName=get-woke.vscode-woke,815,896,81,1.1
WhaleLint,Dockerfile linter written in Go.,https://marketplace.visualstudio.com/items?itemName=TamasGBarna.whalelint,784,892,108,1.1
CSS JS Prefixer,Convert CSS styles to JavaScript object notation effortlessly with CSS JS Prefixer.,https://marketplace.visualstudio.com/items?itemName=bcrazydreamer.css-js-prefixer,2351,2526,175,1.1
SQL Formatter,Format sql files using the sql-formatter npm package,https://marketplace.visualstudio.com/items?itemName=teejae.vscode-sql-formatter,2269,2523,254,1.1
Json Enhanced,All json features and json tools in one,https://marketplace.visualstudio.com/items?itemName=quanzaiyu.vscode-json-enhanced,2244,2516,272,1.1
Clean CSS for VSCode,Format your CSS files using Clean CSS as a VSCode extension,https://marketplace.visualstudio.com/items?itemName=travis71i.clean-css-vscode,2229,2489,260,1.1
toTypeScript(),Converts JavaScript and CoffeeScript to TypeScript,https://marketplace.visualstudio.com/items?itemName=alecclarkedev.to-typescript,2254,2443,189,1.1
PHP CS Fixer,Fix your PHP code with php-cs-fixer,https://marketplace.visualstudio.com/items?itemName=jradtilbrook.php-cs-fixer,2293,2435,142,1.1
Swagger Snippets,Generate OAS 3.0 compliant code snippets in YAML,https://marketplace.visualstudio.com/items?itemName=adisreyaj.swagger-snippets,19630,22138,2508,1.1
Processing VSCode,Processing Language Support for VSCode,https://marketplace.visualstudio.com/items?itemName=Luke-zhang-04.processing-vscode,19799,22069,2270,1.1
MscGen,Syntax highlighting and snippets for MscGen and two similar sequence chart languages,https://marketplace.visualstudio.com/items?itemName=mscgenjs.vscode-mscgen,20187,21959,1772,1.1
console.log snippets - clg,console.log() shortcuts that are not boring! intuitive snippets with css styling and funny GIFs,https://marketplace.visualstudio.com/items?itemName=alexkev.clg,19730,21823,2093,1.1
Luau,Support for Roblox's Luau language.,https://marketplace.visualstudio.com/items?itemName=UnderMyWheel.roblox-lua,19055,21803,2748,1.1
Django Libraries,List of Libraries to be imported in Django,https://marketplace.visualstudio.com/items?itemName=DhavalVira.django-import-libraries,19249,21715,2466,1.1
HTML5 Template Snippet,"Simple HTML5 Template Snippet, includes links, Google Fonts Pre Connect, Roboto font and a simple HTML structure",https://marketplace.visualstudio.com/items?itemName=marechal-dev.html5-template-snippet,19328,21615,2287,1.1
Ayu Next,"🔥 This is a Dark theme (Mirage), screenshots inside",https://marketplace.visualstudio.com/items?itemName=Roman.ayu-next,10130,11536,1406,1.1
Netflix Red theme,Netflix Red & Dark theme for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=MKY.netflix-red,10836,11480,644,1.1
Ultimate White,A white VS Code color theme without any shades of gray - just pure and perfect #ffffff white,https://marketplace.visualstudio.com/items?itemName=MajorBreakfast.ultimate-white,10464,11457,993,1.1
Kimbie Dark+,Kimbie Dark improved,https://marketplace.visualstudio.com/items?itemName=dnamsons.kimbie-dark-plus,10705,11447,742,1.1
Noctis,Night color theme,https://marketplace.visualstudio.com/items?itemName=koteus.noctis,10780,11424,644,1.1
Orange,Orange Theme,https://marketplace.visualstudio.com/items?itemName=Rax.vscode-orange-theme,10125,11396,1271,1.1
GitHub Bold Theme,GitHub theme with bold keywords,https://marketplace.visualstudio.com/items?itemName=gustavo.theme-github-bold,10785,11345,560,1.1
COBOL Themes,"COBOL Themes (Eclipse, NX, ISPF, EntCOBOL) Inspired",https://marketplace.visualstudio.com/items?itemName=bitlang.cobol-themes,9940,11243,1303,1.1
Daybreak,A VS Code theme for those who work through the night.,https://marketplace.visualstudio.com/items?itemName=mtdmali.daybreak-theme,10624,11207,583,1.1
 MS-DOS Theme,A theme for the ones of us that are still missing good old MS-DOS,https://marketplace.visualstudio.com/items?itemName=hfac.msdos-theme,10531,11205,674,1.1
[Kuskus] Kusto Color Themes,Kusto color themes,https://marketplace.visualstudio.com/items?itemName=rosshamish.kuskus-kusto-color-themes,10517,11167,650,1.1
flatbuffers,Flatbuffers Schema highlighter for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=gaborv.flatbuffers,43576,47827,4251,1.1
Copilot for VS Code,JavaScript/TypeScript development tooling,https://marketplace.visualstudio.com/items?itemName=Metatype.copilot-vscode,41476,47356,5880,1.1
gdscript,Godot Engine GDScript syntax highlighting for VS Code,https://marketplace.visualstudio.com/items?itemName=jjkim.gdscript,41829,46983,5154,1.1
PHPDoc Generator,PHPDoc Generator is a VSCode extension that generates a documentation block using a keyboard shortcut.,https://marketplace.visualstudio.com/items?itemName=ronvanderheijden.phpdoc-generator,42660,46886,4226,1.1
Gnuplot,Gnuplot support for Visual Studio Code,https://marketplace.visualstudio.com/items?itemName=mammothb.gnuplot,42698,46196,3498,1.1
vscode-odata,OData query language support.,https://marketplace.visualstudio.com/items?itemName=stansw.vscode-odata,42459,45718,3259,1.1
Incrementor,"Advanced increment / decrement actions for numbers, enumerators, or just about anything else!",https://marketplace.visualstudio.com/items?itemName=nmsmith89.incrementor,51330,54039,2709,1.1
Indented Block Highlighting,Highlights everything covered by the currently selected line's indentation level.,https://marketplace.visualstudio.com/items?itemName=byi8220.indented-block-highlighting,49481,53661,4180,1.1
Tailwind CSS Transpiler,"Compiles your tailwindcss files into pure CSS files. Moreover, you can also use it with SASS",https://marketplace.visualstudio.com/items?itemName=sudoaugustin.tailwindcss-transpiler,47395,53443,6048,1.1
Rails Routes,Definition and Completion provider for Rails Routes.,https://marketplace.visualstudio.com/items?itemName=aki77.rails-routes,48676,53034,4358,1.1
Git Diff and Merge Tool,Launch git difftool and mergetool from VSCode.,https://marketplace.visualstudio.com/items?itemName=david-rickard.git-diff-and-merge-tool,49422,53030,3608,1.1
Select Line Status Bar,Displays selected lines count in status bar,https://marketplace.visualstudio.com/items?itemName=tomoki1207.selectline-statusbar,48733,52563,3830,1.1
NPM-Scripts,View and run NPM scripts in the sidebar.,https://marketplace.visualstudio.com/items?itemName=jianglinghao.vscode-npm-scripts,46183,52521,6338,1.1
eCSStractor,Extracting selectors from HTML and generate CSS stylesheet,https://marketplace.visualstudio.com/items?itemName=kubosho.ecsstractor,49714,52521,2807,1.1
WPILib,VSCode extension for WPILib Team Use (Not supported from VS Code Extension Marketplace),https://marketplace.visualstudio.com/items?itemName=wpilibsuite.vscode-wpilib,49753,52516,2763,1.1
ASP.NET Core Scaffolding,A Visual Studio Code ASP.NET Core Scaffolding Tool,https://marketplace.visualstudio.com/items?itemName=firefox.scaffold,48792,52121,3329,1.1
SceneBuilder extension for Visual Studio Code,Open FXML files into SceneBuilder from VSCode,https://marketplace.visualstudio.com/items?itemName=bilalekrem.scenebuilderextension,45462,51901,6439,1.1
NuGet NuPkg Viewer,Display all information from a NuPkg file,https://marketplace.visualstudio.com/items?itemName=eridem.vscode-nupkg,48922,51593,2671,1.1
Elixir Formatter,Elixir code formatting using mix format,https://marketplace.visualstudio.com/items?itemName=saratravi.elixir-formatter,47066,51450,4384,1.1
JSON Schema Validator,Validate json schemas live in VS Code.,https://marketplace.visualstudio.com/items?itemName=tberman.json-schema-validator,47139,51268,4129,1.1
ObEngine,ÖbEngine support for VS Code,https://marketplace.visualstudio.com/items?itemName=obengine.obengine,249,282,33,1.1
Test Focus Highlighter,An extension that visually highlights focused tests in spec files.,https://marketplace.visualstudio.com/items?itemName=dzhavat.test-focus-highlighter,808,861,53,1.1
objectscriptQuality for VSCode,objectscriptQuality for VSCode is an IDE extension that helps you detect and fix quality issues as you write code in ObjectScript and JavaScript.,https://marketplace.visualstudio.com/items?itemName=litesolutions-es.objectscriptquality-vscode,771,846,75,1.1
Devoted Health Snowflake Tooling,Snowflake Tooling for Devoted employees,https://marketplace.visualstudio.com/items?itemName=devotedhealth.vscode-snowflakefmt,756,803,47,1.1
PlantUML (sidiandi fork),Rich PlantUML support for Visual Studio Code.,https://marketplace.visualstudio.com/items?itemName=sidiandi.plantuml-sidiandi-fork,2165,2416,251,1.1
Kernel Video Sharing,KVS development,https://marketplace.visualstudio.com/items?itemName=mbkkong.kernel-video-sharing,2292,2414,122,1.1
cabal-fmt,Format .cabal using cabal-fmt,https://marketplace.visualstudio.com/items?itemName=berberman.vscode-cabal-fmt,2115,2363,248,1.1
mftools,mf's code tools plugin for vscode,https://marketplace.visualstudio.com/items?itemName=codecoke.mf-code-tools,2208,2326,118,1.1
65816 SNES Assembly Language Server,Basic Autocomplete for SNES Assembly,https://marketplace.visualstudio.com/items?itemName=vicerust.snes-asm,2160,2310,150,1.1
Font awesome 5 HTML snippets,Font awesome 5 HTML snippets,https://marketplace.visualstudio.com/items?itemName=mrdemonwolf.font-awesome-5-codes-html,20378,21418,1040,1.1
Elixir snippets,Elixir code snippets for VS Code,https://marketplace.visualstudio.com/items?itemName=florinpatrascu.vscode-elixir-snippets,20070,21379,1309,1.1
