name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
Django Server on Ubuntu Server 20.04 - Python Web Framework,"Django is a high-level Python Web framework that encourages rapid development and clean, pragmatic design. Built by experienced developers, it takes care of much of the hassle of Web development, so you can focus on writing your app without needing to reinvent the wheel.",https://aws.amazon.com/marketplace/pp/B098D17X1B?qid=1714078738163&sr=0-3314&ref_=srh_res_product_title,1,1,0,1.0
RHEL 8.3 (ARM) with Support by Supported Images,This is a repackaged open source software wherein additional charges apply for extended support with a 24 hour response time.,https://aws.amazon.com/marketplace/pp/B08X16HPQV?qid=1714078746154&sr=0-3327&ref_=srh_res_product_title,5,5,0,1.0
Amazon ECS Optimized Amazon Linux 2 AMI with Support by Bansir,"This item is a repackaged open source software, additional charges apply for support by Bansir for Amazon ECS Optimized Amazon Linux 2 AMI with Support by Bansir",https://aws.amazon.com/marketplace/pp/B08WCBK6WJ?qid=1714078746154&sr=0-3328&ref_=srh_res_product_title,3,3,0,1.0
Amazon ECS Optimized Amazon Linux 2 AMI with Support by Bansir,"This item is a repackaged open source software, additional charges apply for support by Bansir for Amazon ECS Optimized Amazon Linux 2 AMI with Support by Bansir",https://aws.amazon.com/marketplace/pp/B08WCBK6WJ?qid=1714078746154&sr=0-3328&ref_=srh_res_product_title,3,3,0,1.0
Pyramid Decision Intelligence Platform,"Pyramid's Decision Intelligence Platform unifies Data Preparation, Business Analytics, and Data Science on a single, integrated platform. Low TCO, rapid rollout, quick and direct access to all available data, and rapid user adoption means faster time to value.",https://aws.amazon.com/marketplace/pp/B08JV8WVVP?qid=1714078753228&sr=0-3350&ref_=srh_res_product_title,17,17,0,1.0
Footprint Cloud Appliance,CODA Footprint is the first SaaS proactive managed security platform that is designed specifically to simplify SecOps and reduce your attack surface.,https://aws.amazon.com/marketplace/pp/B099NZRJG8?qid=1714078738163&sr=0-3312&ref_=srh_res_product_title,11,11,0,1.0
Playwright on Headless Ubuntu,Get started with the new rising star in Browser Automation,https://aws.amazon.com/marketplace/pp/B08JH3WNM6?qid=1714078767005&sr=0-3352&ref_=srh_res_product_title,1,1,0,1.0
VNS3 PeopleVPN - Remote Work Solution,Cohesive Networks is offering VNS3 PeopleVPN edition for free in response to the Coronavirus outbreak.,https://aws.amazon.com/marketplace/pp/B08629HL7R?qid=1714078769412&sr=0-3368&ref_=srh_res_product_title,1,1,0,1.0
Atomic Enterprise OSSEC,"Atomic Enterprise OSSEC adds manageability, security, and compliance features to OSSEC, the world's most popular open source server intrusion detection system. Atomic Enterprise OSSEC provides intrusion detection, file integrity monitoring, log management, compliance reporting, and more.",https://aws.amazon.com/marketplace/pp/B07YV4WYG5?qid=1714078773518&sr=0-3379&ref_=srh_res_product_title,1,1,0,1.0
ML Workbench for PyTorch,"Ubuntu 20.04 with Jupyter, JupyterLab, TensorBoard, RStudio Server and preconfigured conda environments for PyTorch 1.11 including the latest matching versions of CUDA 11.3, cuDNN 8 and NCCL for GPU-accelerated computing. There is no need for an SSH session to launch a notebook. All services, including the Ubuntu MATE desktop, can be accessed through the browser. Check out the video to see how to start training your first model on a GPU in less than 5 minutes.",https://aws.amazon.com/marketplace/pp/B07MP6Y8XT?qid=1714078776648&sr=0-3389&ref_=srh_res_product_title,1,1,0,1.0
PiaSoft Flow Logs Viewer,"PiaSoft Flow Logs Viewer is a tool that provides clarity into your VPC Flow Logs, with enriching, filtering, and sorting to help you draw conclusions quickly. We help you find Unused Security Group Rules by matching your VPC Flow Logs with your security groups, showing you which rules are used, unused, and detached.",https://aws.amazon.com/marketplace/pp/B074N3YQ1P?qid=1714078779384&sr=0-3399&ref_=srh_res_product_title,4,4,0,1.0
Ansible - Radically simple IT automation powered by TurnKey Linux (HVM),"TurnKey Ansible helps save you time and money by providing a ready-to-run Ansible solution that is secure, supported and easy to maintain. The system auto-updates itself with security fixes and is built in a transparent 100% open source process free of hidden backdoors.",https://aws.amazon.com/marketplace/pp/B01KVGOPPS?qid=1714078781625&sr=0-3407&ref_=srh_res_product_title,2,2,0,1.0
"BryteFlow Standard Edition-Data Integration for S3, Redshift, Snowflake",Deploy data in hours not months! BryteFlow allows real-time Data Replication & Integration for,https://aws.amazon.com/marketplace/pp/B01MRLEJTK?qid=1714078781625&sr=0-3403&ref_=srh_res_product_title,1,1,0,1.0
Nventify Imagizer for Amazon S3,"Imagizer Media Engine accelerates image delivery from AWS S3 and easily integrates with AWS Cloudfront or your existing CDN, dynamically compressing and resizing images on the fly and in real time. Imagizer is compatible with all common image formats like JPEG, Webp, PNG and GIF. Purpose built for eCommerce, Imagizer effortlessly accelerates page load times and make products look their best on any device. Want to reduce your Web or Mobile development time and drop months off your projects? No problem. Prices start at just $0.15/hour with no commitment or upfront costs. Imagizer AMI takes just a few minutes to setup and delivers lighter, more optimized images faster than any traditional technologies like Lambda and ImageMagick - about 50 times faster. In just a few clicks you will be able to connect Imagizer AMI to your S3 image bucket and start serving optimized and resized images to your users quickly- no development time required. Try it yourself with our free unrestricted 5-day trial, including full support, help documentation and video tutorials.",https://aws.amazon.com/marketplace/pp/B019YEIK7M?qid=1714078784195&sr=0-3414&ref_=srh_res_product_title,4,4,0,1.0
NGINX Plus Standard - RHEL 9,"This offering includes a free, full featured 30-day trial. Deliver applications with performance, reliability, security, and scale with NGINX Plus on AWS. Deploy quickly and cost-effectively, and benefit from speeds <30ms. NGINX plus is the all in one (yet surprisingly lightweight) load balancer, reverse proxy, API gateway and content cache. Try it for free today!",https://aws.amazon.com/marketplace/pp/prodview-zoqgsnnj6z7ba?qid=1714078784195&sr=0-3420&ref_=srh_res_product_title,27,28,1,1.0
"Geocoder.ca (USA, Canada)","Full Stack Geocoding / Geoparsing for North America (USA or Canada - Forward & Reverse, Batch Geocode). Rest API (CSV, XML, Json and Jsonp)",https://aws.amazon.com/marketplace/pp/B013CW6HOA?qid=1714078784195&sr=0-3415&ref_=srh_res_product_title,4,4,0,1.0
Pulse Secure Virtual Traffic Manager Standard Edition - 10 Mbps,"Pulse Secure® Virtual Traffic Manager is a high-performance Layer 7 load balancer & application delivery controller that enables you to offer High Availability through active-active deployment as well as create & manage & deliver services more quickly & flexibly. Highly portable, it can be deployed in any major cloud or hybrid environment. It controls & optimizes end-user services by inspecting, transforming, prioritizing & routing application traffic. Pulse vTM inspects & processes application traffic with full payload inspection & streaming. It applies a range of optimization techniques to ensure that incoming requests are presented in the most appropriate manner to the web & application servers. Responses from the application can be compressed, cached & returned to the client at optimum speed, freeing up resources on the server. Built-in TrafficScript language gives you full control over how individual requests are optimized, routed & transformed. Traffic management rules may also be created using Java™ Extensions. Pulse vTM includes a web-based admin interface to display powerful real-time analysis & history for all traffic across Traffic Manager clusters. Alternatively, you can integrate into remote management & event monitoring frameworks using SOAP APIs & SNMP. A Web Application Firewall module is available via other Pulse Secure AMIs. Note: Only the 18.3 version (or later) can be deployed on the nitro instance types.",https://aws.amazon.com/marketplace/pp/B00S04VAEI?qid=1714078784195&sr=0-3416&ref_=srh_res_product_title,72,73,1,1.0
The Platform,Patent-pending data management platform secures data and provides a tamper-proof audit trail. Enables enterprises to scale the delivery of trusted data without sacrificing performance. Next-generation secure database leverages industry standard APIs and protocols for immediate usability.,https://aws.amazon.com/marketplace/pp/B09MGD6BPC?qid=1714078990067&sr=0-3630&ref_=srh_res_product_title,1,1,0,1.0
NGINX Plus Standard - RHEL 7 AMI,"This offering includes a free, 30-day trial.",https://aws.amazon.com/marketplace/pp/B08VQ2Q3FW?qid=1714079003248&sr=0-3682&ref_=srh_res_product_title,27,28,1,1.0
Puppet Enterprise,"Puppet Enterprise lets you automate the entire lifecycle of your AWS and on-premises infrastructure, simply, scalably, and securely, from initial provisioning through application deployment. Accelerate migration to AWS, reduce risk when migrating to the cloud, simplify Day 2 ops beyond provisioning for traditional apps running in the cloud, ensure consistency across hybrid and multi-cloud environments, continuously enforce security policies, prove compliance, and more with Puppet Enterprise. Puppet Enterprise is automatically and securely configured while booting your EC2 instance. The image also includes scripts to automate common tasks and configure Puppet to manage nodes wherever they live - on-premises, offsite data centers, EC2, or other cloud providers. You can manage up to 10 EC2 instances free. The pricing below is for ONE node and includes our Standard Support offering that includes access to our support portal where you can open up to 5 cases per month as well as priority SLA times and extended business hours. For additional nodes under management beyond the first please contact us for private offer pricing at ",https://aws.amazon.com/marketplace/pp/B08P2MVWL4?qid=1714079003248&sr=0-3690&ref_=srh_res_product_title,39,39,0,1.0
Squid 3.5 Proxy Server for Ubuntu Server 18.04 LTS,"Squid is a caching proxy for the Web supporting HTTP, HTTPS, FTP, Gopher, SSL, and WAIS. This is an excellent solution to a variety of proxy and caching server needs, and scales from the branch office to enterprise level networks while providing extensive, granular access control mechanisms, and monitoring of critical parameters via the Simple Network Management Protocol (SNMP).",https://aws.amazon.com/marketplace/pp/B08VDG6LFH?qid=1714079003248&sr=0-3684&ref_=srh_res_product_title,2,2,0,1.0
MariaDB Server on Ubuntu 20.04 LTS,MariaDB® Server on Ubuntu 20.04 LTS,https://aws.amazon.com/marketplace/pp/B08H2DKF6L?qid=1714079006473&sr=0-3702&ref_=srh_res_product_title,1,1,0,1.0
PHP 7 - Zend Server Silver Edition (Ubuntu),"Zend Server Silver Edition for Ubuntu on EC2 is an all-in-one PHP application server combined with a supported PHP runtime. It allows teams to seamlessly scale their PHP applications across cloud resources, while ensuring security and performance. Zend Server gives PHP developers and DevOps engineers all the tools they need to build and deploy great applications, with features that include easy-to-use debugging, deployment automation, performance monitoring, request analysis, configuration management, and more.",https://aws.amazon.com/marketplace/pp/B071NT2PBY?qid=1714079017063&sr=0-3766&ref_=srh_res_product_title,2,2,0,1.0
NGINX Plus Premium - RHEL 9,"This offering includes a free, full featured 30-day trial. Deliver applications with performance, reliability, security, and scale with NGINX Plus on AWS. Deploy quickly and cost-effectively, and benefit from speeds <30ms. NGINX plus is the all in one (yet surprisingly lightweight) load balancer, reverse proxy, API gateway and content cache. Try it for free today!",https://aws.amazon.com/marketplace/pp/prodview-zfzv6g7wqrwae?qid=1714079041986&sr=0-3808&ref_=srh_res_product_title,27,28,1,1.0
Qlik Sense Enterprise with License,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B09GWCHCY6?qid=1714079101398&sr=0-4110&ref_=srh_res_product_title,641,659,18,1.0
Qlik Sense Enterprise with License,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B09GWCHCY6?qid=1714079101398&sr=0-4110&ref_=srh_res_product_title,640,659,19,1.0
CENTOS 8 Desktop - NICE DCV for 3D NVIDIA-GPU based graphics instances,"NICE DCV is a high performance remote streaming protocol that enables user to securely access remote desktop or application sessions, including 3D graphics applications hosted on servers with high-performance GPUs.",https://aws.amazon.com/marketplace/pp/B08WPYYT6N?qid=1714079111805&sr=0-4158&ref_=srh_res_product_title,1,1,0,1.0
CartoDB Open Source Version,Fully Managed Geospatial Stack,https://aws.amazon.com/marketplace/pp/B08VMZ8BQL?qid=1714079113420&sr=0-4166&ref_=srh_res_product_title,1,1,0,1.0
BRIC - Bitcoin full node + ElectrumX,"Join the revolution and own a BRIC (Bitcoin Running In Cloud)! With BRIC you can have your own trusted Bitcoin full node, while also supporting Bitcoin community. Be default BRIC runs Bitcoin Core, the official Bitcoin full node, in pruned mode, and requires only 15GiB disk space. Pre-populated blockchain data allows you to catch up with more than 11 years of transactions in minutes instead of days. Optionally, with a single click you can also configure BRIC to run Bitcoin Core in unpruned mode (need 4GB RAM and 600GiB disk space) or Bitcoin Core+ElectrumX wallet server mode (need 8GB RAM and 700GiB disk space).",https://aws.amazon.com/marketplace/pp/B08PZ7MVMS?qid=1714079115747&sr=0-4177&ref_=srh_res_product_title,1,1,0,1.0
Ubuntu Desktop 20.10 - GUI Gnome with VNC and RDP,Version,https://aws.amazon.com/marketplace/pp/B08MQMGJ32?qid=1714079117564&sr=0-4185&ref_=srh_res_product_title,3,3,0,1.0
EnterpriseOne 9.2.5 bundled All In One AMI,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B08R7WCP3D?qid=1714079115747&sr=0-4175&ref_=srh_res_product_title,2,2,0,1.0
Nagios Core Monitoring Server on Ubuntu 18.04 LTS,Nagios® Core™ Monitoring Server on Ubuntu 18.04 LTS,https://aws.amazon.com/marketplace/pp/B08JLVBPLX?qid=1714079290231&sr=0-4195&ref_=srh_res_product_title,3,3,0,1.0
TeamSpeak - VoIP System for Gamers on Ubuntu 20.04,"TeamSpeak is a voice-over-Internet Protocol (VoIP) application for a channel audio communication between users, much like a telephone conference call. The client software connects to a TeamSpeak server of the user's choice, from which the user can join chat channels.",https://aws.amazon.com/marketplace/pp/B08W1RPJ3D?qid=1714079113420&sr=0-4163&ref_=srh_res_product_title,1,1,0,1.0
IOTA - Chrysalis - Private Tangle,"IOTA Chrysalis mainnet and testnet are public IOTA Networks where you can develop permissionless applications based on the Tangle. However, there can be situations where you would like to run a Private IOTA Network (Private Tangle) so that only a limited set of stakeholders or Nodes can participate. To support the IOTA Community working on these kind of scenarios, a set of Docker-based tools and pre-configured setups allow the deployment of a (hornet-based) Private Tangle in ""one click"". Running a Private Tangle requires to identify the organizations allowed (alongside with the needed requirements) to deploy an IOTA node. Nodes in a Private Tangle are peered between them, while the transactions generated inside this network are shared, validated and stored only across the nodes that are part of the network.",https://aws.amazon.com/marketplace/pp/B095WQQTNG?qid=1714079107711&sr=0-4138&ref_=srh_res_product_title,1,1,0,1.0
Fedora 30 Base Minimal Image AMI with Support by Supported Images,This is a repackaged open source software wherein additional charges apply for extended support with a 24 hour response time.,https://aws.amazon.com/marketplace/pp/B07Y8L2YH3?qid=1714079297921&sr=0-4235&ref_=srh_res_product_title,2,2,0,1.0
DataMasque - Enterprise Edition,"Simple and safe data masking. As data leaves your production environment, DataMasque uses irreversible data masking to replace the sensitive data with realistic, functional and consistent values. DataMasque empowers organisations to use data masking to better leverage its data to make meaningful decisions, accelerate product development and securely share data with partners without compromising the privacy of people. By employing best practice data masking across Postgres, Oracle and MSSQL databases, DataMasque significantly reduces your surface area for a potential breach. DataMasque provides certainty, the certainty of protected, best practice compliant data. The certainty of eliminating risk. The certainty of providing valuable, usable data to your stakeholders.",https://aws.amazon.com/marketplace/pp/B09GB884Q9?qid=1714079104006&sr=0-4111&ref_=srh_res_product_title,1,1,0,1.0
Stormshield Management Center,"Designed to meet the needs of multi-site networks, the Stormshield Management Center solution will convince you with its multiple advantages, including its operational simplicity. This centralized administration tool exchanges configuration or monitoring data of SNS firewalls in real time, while guaranteeing their confidentiality and integrity. Its intuitive graphical interface minimizes configuration errors and its global management of security and filtering policies eliminates repetitive tasks. This simplifies your maintenance tasks and frees up your time for more value-added security operations.",https://aws.amazon.com/marketplace/pp/B09MJMQCR3?qid=1714079099808&sr=0-4095&ref_=srh_res_product_title,1,1,0,1.0
Amazon ECS-Optimized Amazon Linux 2 AMI (ARM)with Support by Bansir,"Bansir offers this software product repackaged where additional charges apply for technical support provided by Bansir and Amazon Linux AMI (HVM / 64-bit) , email support@Bansircloud.com.Amazon Elastic Container Service is a fully managed container orchestration service. Amazon Elastic Container Service (ECS) uses Docker containers to allows you to easily run your applications on a managed cluster of ECS-Optimized instances.",https://aws.amazon.com/marketplace/pp/B09NNWBFBJ?qid=1714079099808&sr=0-4094&ref_=srh_res_product_title,2,2,0,1.0
NGINX Plus with NGINX App Protect Premium - RHEL 7,"This offering includes a free, full featured 30-day trial. Simplify your stack and deliver high-performance apps reliably, securely and at scale with NGINX Plus and NGINX App Protect: the all in one (yet surprisingly lightweight) load balancer, reverse proxy, and API gateway with WAF. Try it for free today!",https://aws.amazon.com/marketplace/pp/B09MGBH87P?qid=1714079099808&sr=0-4097&ref_=srh_res_product_title,27,28,1,1.0
NGINX Plus Premium - Ubuntu AMI,"This offering includes a free, full featured 30-day trial. Deliver applications with performance, reliability, security, and scale with NGINX Plus on AWS. Deploy quickly and cost-effectively, and benefit from speeds <30ms. NGINX plus is the all in one (yet surprisingly lightweight) load balancer, reverse proxy, API gateway and content cache. Try it for free today!",https://aws.amazon.com/marketplace/pp/B07RR79JY9?qid=1714079308079&sr=0-4244&ref_=srh_res_product_title,27,28,1,1.0
GLPI pre-configured by Miri Infotech Inc. on Ubuntu,"This is a repackaged open source Stack wherein additional charges lies for pre-configured stack which includes Apache2, Mysql, & Php, which makes it easy for you to use LAMP stack .",https://aws.amazon.com/marketplace/pp/B01NAB5S76?qid=1714079318329&sr=0-4281&ref_=srh_res_product_title,1,1,0,1.0
WordPress with Pre-configured Stack by Intuz Inc.,"This is a repackaged open-source software product wherein additional charges apply for the pre-configured stack which includes Apache2, MySQL, PHP, phpMyAdmin, Webmin, and Scripts which make it easy for you to use WordPress. We have phpMyAdmin intended to handle the administration of MySQL over the Web, Webmin for file transfer, and Scripts for the password, backup, and update management.",https://aws.amazon.com/marketplace/pp/B01N19GQJU?qid=1714079318329&sr=0-4283&ref_=srh_res_product_title,1,1,0,1.0
Adobe Media Server 5 Extended (HVM),"Adobe Media Server on Amazon Web Services is an easy, affordable and scalable way to deploy multiprotocol media streaming. Dynamic HTTP Packaging, protected HTTP streaming, and DRM support for Apple HLS enable a single packaging and protection workflow for delivering all your video assets to the broadest device landscape. Besides HTTP Streaming, Adobe Media Server enables real time communication using the RTMFP protocol. The number of RTMFP connections across different type of instances can be looked up here: ",https://aws.amazon.com/marketplace/pp/B00YQCK814?qid=1714079319702&sr=0-4297&ref_=srh_res_product_title,2,2,0,1.0
Omniscope Evo,"Omniscope Evo: complete and extensible BI software for data processing, analytics and reporting. A smart experience on any device.",https://aws.amazon.com/marketplace/pp/prodview-bs76pbnvfj4lk?qid=1714079073145&sr=0-3998&ref_=srh_res_product_title,10,10,0,1.0
NGINX Plus Developer - Ubuntu 22.04,"This offering includes a free, 30-day trial. Deliver applications with performance, reliability, security, and scale with NGINX Plus on AWS. Deploy quickly and cost-effectively, and benefit from speeds <30ms. NGINX plus is the all in one (yet surprisingly lightweight) load balancer, reverse proxy, API gateway and content cache. Try it for free today!",https://aws.amazon.com/marketplace/pp/prodview-nogaskfktgg5s?qid=1714079055485&sr=0-3893&ref_=srh_res_product_title,27,28,1,1.0
"Pulse Secure Virtual Traffic Manager Standard, vWAF - 200 Mbps","Pulse Secure® Virtual Traffic Manager with Web Application Firewall is a high-performance Load Balancer & application delivery controller designed to deliver fast, secure & more reliable access to web sites & applications & offers 'High Availability' via active-active deployment. Highly portable, it can be deployed across all major clouds and hybrid environments. It optimizes end-user services by inspecting, transforming, prioritizing & routing application traffic, with full payload inspection & streaming. It applies a range of optimization techniques. Responses from the application can be compressed, cached & returned to the client at optimum speed while freeing up resources on the server. The Pulse vWAF surrounds your applications with a strong security perimeter that establishes a secure session identifier, proactively encrypts cookies & URLs & applies site usage enforcement. Signatures & ID tools block SQL injection & cross-site scripting by securing common vulnerabilities. You receive real-time alerts & reports on attack trends, application behavior & more for full audit tracking & logging. The Pulse vWAF helps meet PCI-DSS 6.6 requirements",https://aws.amazon.com/marketplace/pp/B00S04UYKO?qid=1714079040154&sr=0-3792&ref_=srh_res_product_title,72,73,1,1.0
VxWorks for AWS Graviton,VxWorks image loader for Graviton 2. This product requires an existing VxWorks image,https://aws.amazon.com/marketplace/pp/prodview-ksaqsilbu7pae?qid=1714079588531&sr=0-4607&ref_=srh_res_product_title,10,10,0,1.0
Denodo Standard,"Denodo Standard integrates and delivers data from AWS, SaaS and other data sources to your analytics tools of choice or as data APIs. Discover modern data virtualization designed for public and hybrid cloud without sacrificing performance, security, or governance. Access to data directly, from where it resides, in real-time. Denodo Standard is a new offering that enables small to medium sized organizations to quickly get started.",https://aws.amazon.com/marketplace/pp/B09PGT8V4N?qid=1714079845222&sr=0-4887&ref_=srh_res_product_title,34,35,1,1.0
Leantime - Project Management System by TurnKey Linux,"TurnKey Leantime helps save you time and money by providing a ready-to-run Leantime solution that is secure, supported and easy to maintain. The system auto-updates itself with security fixes and is built in a transparent 100% open source process free of hidden backdoors. Leantime is a lean, open source project management system for startups and innovators. It's written in PHP, Javascript; backed by a MySQL (MariaDB) database. Designed to help you manage your projects from ideation to delivery.",https://aws.amazon.com/marketplace/pp/B09H35Y7MD?qid=1714079851155&sr=0-4904&ref_=srh_res_product_title,1,1,0,1.0
Amazon ECS-Optimized Amazon Linux 2 AMI (ARM)with Support by Terracloudx,"Terracloudx offers this software product repackaged where additional charges apply for technical support provided by Terracloudx, email ",https://aws.amazon.com/marketplace/pp/B0978PL1JX?qid=1714079861201&sr=0-4926&ref_=srh_res_product_title,3,3,0,1.0
CENTOS 8 Desktop - NICE DCV High-End Remote Desktop (no GPU),"NICE DCV is a high performance remote streaming protocol that enables user to securely access remote desktop or application sessions, including 3D graphics applications hosted on servers with high-performance GPUs.",https://aws.amazon.com/marketplace/pp/B08YC6QSK3?qid=1714079865018&sr=0-4950&ref_=srh_res_product_title,2,2,0,1.0
SFTP Server - with PGP encryption,"Our SFTP solution addresses a common challenge faced by organizations-lost credentials. With our innovative approach, even if unauthorized access occurs, the encrypted files remain impenetrable without the corresponding decryption key. This added layer of security guarantees that your sensitive data remains protected from potential threats.",https://aws.amazon.com/marketplace/pp/B08R9BKR8Q?qid=1714079871410&sr=0-4968&ref_=srh_res_product_title,8,8,0,1.0
Windows Server 2016 Minimal Installation,This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B08NXZZ6YB?qid=1714079876751&sr=0-4976&ref_=srh_res_product_title,1,1,0,1.0
Lenses EC2 - MSK,"Lenses is a simple, powerful and secure self service DataOps platform. Operate with confidence on Apache Kafka & AWS. Lenses delivers broad access to data with fine-grained controls whilst empowering data gurus with SQL capabilities for data flows.",https://aws.amazon.com/marketplace/pp/B08BZGFSKY?qid=1714079885685&sr=0-4999&ref_=srh_res_product_title,10,10,0,1.0
Red Hat Fuse on Linux,"Install Your Red Hat Fuse with just a few clicks, licensed and ready to go! By using this bundle You are renting Your Fuse license on an hourly basis. You get Your support from MidVision, a Red Hat Business partner and supplier of this bundle with Amazon EC2 and Red Hat.",https://aws.amazon.com/marketplace/pp/B07ZQ175BH?qid=1714079918978&sr=0-5057&ref_=srh_res_product_title,1,1,0,1.0
Spherical Defense API Security,Spherical Defense learns normal application behaviour in a completely unsupervised manner and uses this learned knowledge to detect anomalies and threats in API traffic.,https://aws.amazon.com/marketplace/pp/B08232Y26F?qid=1714079918978&sr=0-5053&ref_=srh_res_product_title,1,1,0,1.0
Avideo - Your own Tube website powered by TurnKey GNU/Linux,"TurnKey Avideo helps save you time and money by providing a ready-to-run Avideo solution that is secure, supported and easy to maintain. The system auto-updates itself with security fixes and is built in a transparent 100% open source process free of hidden backdoors.",https://aws.amazon.com/marketplace/pp/B07JQ9JYD8?qid=1714079931223&sr=0-5100&ref_=srh_res_product_title,1,1,0,1.0
Joomla,"The TurnKey Joomla container stack helps save you time and money by providing a powerful and scalable, yet light-weight, ready-to-run Joomla stack that is secure, supported and easy to work with. The container stack is built on proven open source technologies and is free of hidden backdoors. TurnKey containers and container stacks lighten your load and allow you to focus on what really matters.",https://aws.amazon.com/marketplace/pp/B07KFLJ5WW?qid=1714079931223&sr=0-5091&ref_=srh_res_product_title,338,346,8,1.0
Tibero 6 Enterprise Edition,"Tibero 6 is a high-performance, highly secure, highly scalable relational database management system (RDBMS) for enterprises that want to fully leverage their mission-critical data. In a world where data is at the core of everything, Tibero provides an enhanced view of processing, managing and securing large-scale databases. Highly compatible with Oracle, Tibero lets you leverage your on-premise software defined data center (SDDC) investment by embracing a simple licensing model similar to software as a service (SaaS) subscription pricing.",https://aws.amazon.com/marketplace/pp/B07G859YGQ?qid=1714079933583&sr=0-5106&ref_=srh_res_product_title,3,3,0,1.0
"BryteFlow Enterprise Edition-Data Integration S3, Redshift, Snowflake",This product includes both of the software packages described below:,https://aws.amazon.com/marketplace/pp/B079PWMJ4B?qid=1714079937279&sr=0-5120&ref_=srh_res_product_title,2,2,0,1.0
Oracle Enterprise Linux 7.1  supported by Navisite,"This is a repackaged software product wherein additional charges apply for; the preparation of the images ready for the deployment of Oracle technology products such as Oracle Database, Weblogic and e-Business Suite, and the support of the images either through the Navisite support website or via customised support package tailored to your needs. Custom support packages are available through the private offer mechanism on the AWS marketplace.",https://aws.amazon.com/marketplace/pp/B072KJFH1H?qid=1714079940058&sr=0-5128&ref_=srh_res_product_title,11,11,0,1.0
phpList: Newsletter and Email Marketing by Miri Infotech Inc,"phpList helps to send email campaigns, newsletters, announcements and notifications. User can send a single email to hundreds or millions of subscribers. Import and manage complex data; use CSV or tab delimited files to import information about your subscribers.",https://aws.amazon.com/marketplace/pp/B06XGPRJJ7?qid=1714079941781&sr=0-5131&ref_=srh_res_product_title,1,1,0,1.0
"Pulse Secure Virtual Traffic Manager Enterprise, vWAF - 1 Gbps","Pulse Secure® Virtual Traffic Manager with Web Application Firewall is a high-performance Load Balancer & application delivery controller designed to deliver fast, secure & more reliable access to web sites & applications & offers HA via active-active deployment. Highly portable, it can be deployed across all major clouds and hybrid environments. It controls & optimizes end-user services by inspecting, transforming, prioritizing & routing application traffic, with full payload inspection & streaming. It applies a range of optimization techniques to ensure that incoming requests are presented in the most appropriate manner to the back end servers. Responses from the application can be compressed, cached & returned to the client at optimum speed while freeing up resources on the server. The Pulse Virtual Web Application Firewall (vWAF) surrounds your applications with a strong security perimeter that establishes a secure session identifier, proactively encrypts cookies & URLs & applies site usage enforcement. Signatures & ID tools block SQL injection & cross-site scripting by securing common vulnerabilities. Receive real-time alerts & reports on attack trends, application behavior & more for full audit tracking & logging. You can test ruleset suggestions in shadow mode prior to enforcing behavior & improve performance by creating white and black lists. The vWAF helps meet PCI-DSS 6.6 requirements. Only the 18.3 version (or later) can be deployed on the nitro instance types.",https://aws.amazon.com/marketplace/pp/B00S04V87W?qid=1714079945106&sr=0-5160&ref_=srh_res_product_title,72,73,1,1.0
Solodev CMS for Kubernetes,"Solodev CMS for Kubernetes (Contract) lets you build and deploy fully containerized websites and apps on premises, powered by Amazon EKS. Ideal for both low code/no code marketers and advanced developers, Solodev CMS lets users collaborate on content, publish across channels, create custom eCommerce carts and portals, connect third-party apps and devices through APIs, and personalize the customer experience.",https://aws.amazon.com/marketplace/pp/B09KDS7ZDS?qid=1714079951974&sr=0-5179&ref_=srh_res_product_title,57,57,0,1.0
Solodev CMS Enterprise Edition,"Solodev is the Digital Customer Experience Platform for AWS. Built from the ground up to leverage the power and scalability of AWS services, Solodev is a cloud-first enterprise content management system (CMS) and customer experience platform that lets individuals and teams collaborate on their digital transformation.",https://aws.amazon.com/marketplace/pp/B07KMH1HLG?qid=1714080092832&sr=0-5187&ref_=srh_res_product_title,57,57,0,1.0
Solodev CMS Lite Edition,"Solodev is the Digital Customer Experience Platform for AWS. Built from the ground up to leverage the power and scalability of AWS services, Solodev is a cloud-first enterprise content management system (CMS) and customer experience platform that lets individuals and teams collaborate on their digital transformation.",https://aws.amazon.com/marketplace/pp/B07RSRW2L1?qid=1714080092832&sr=0-5186&ref_=srh_res_product_title,57,57,0,1.0
DeltaXML XML/JSON Compare and Merge Evaluation (Windows),"The DeltaXML suite of XML and JSON comparison and merge enterprise software products provide adaptable solutions to identify, visualise and implement XML and JSON diffs quickly and accurately. Our unique highly configurable pipeline enables organisations to easily integrate operations in their workflows, projects or applications using our Java Library or private RESTful API.",https://aws.amazon.com/marketplace/pp/prodview-hiv3jzgceb7pu?qid=1714080341371&sr=0-5731&ref_=srh_res_product_title,1,1,0,1.0
