name,description,url,last_month_installs,this_month_installs,installs_m_m_growth,last_month_multiple
"Social Drive, Comment and Reply for any file","This app allows you to comment, manage comments (list, reply, edit, delete..) on Google Drive's file. Share it with your friends.",https://workspace.google.com/marketplace/app/social_drive_comment_and_reply_for_any_f/619726404418,567,264,-303,0.5
Neartail,Create order form in Google Forms & collect payment. Use AI to extract price & product details to calculate order amount.,https://workspace.google.com/marketplace/app/neartail/743172720058,310,140,-170,0.5
Zoho Desk,"Deliver more happiness in every support ticket with Zoho Desk. Receive support tickets from email, phone, chat, social media. Respond to them from a single place.",https://workspace.google.com/marketplace/app/zoho_desk/916872167866,22,10,-12,0.5
Zoho Desk,"Deliver more happiness in every support ticket with Zoho Desk. Receive support tickets from email, phone, chat, social media. Respond to them from a single place.",https://workspace.google.com/marketplace/app/zoho_desk/916872167866,21,10,-11,0.5
i CRM for Gmail™,i CRM for Gmail™ is a flexible and robust CRM solution that works directly inside Gmail™ from any browser or in the Gmail™ MOBILE App.,https://workspace.google.com/marketplace/app/i_crm_for_gmail/595198724352,310,150,-160,0.5
Insightly CRM Sidebar,Build better customer relationships without having to leave your email inbox with the Insightly CRM Sidebar for Gmail.,https://workspace.google.com/marketplace/app/insightly_crm_sidebar/53572612229,394,189,-205,0.5
Dynamics 365 Connector for Gmail,"An easy to use full featured integration between Gmail™, Google Calendar and Microsoft Dynamics 365 CRM",https://workspace.google.com/marketplace/app/dynamics_365_connector_for_gmail/1068646806018,310,150,-160,0.5
Zoho Books,"Zoho Books is your one stop shop online accounting software for managing your business. Its beautiful interface, non jargon text and features like bank feeds makes accounting an enjoyable experience.",https://workspace.google.com/marketplace/app/zoho_books/932402265855,140,67,-73,0.5
Zoho Billing,Zoho Billing is an end-to-end billing solution for every business model.,https://workspace.google.com/marketplace/app/zoho_billing/236041623460,14,7,-7,0.5
Zoho Billing,Zoho Billing is an end-to-end billing solution for every business model.,https://workspace.google.com/marketplace/app/zoho_billing/236041623460,15,7,-8,0.5
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,58,29,-29,0.5
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,58,30,-28,0.5
Cloud Invoice Creator (Invoice to PDF),Create any invoice and export to PDF format. This app lets you quickly make invoices with attractive invoice template from browser.,https://workspace.google.com/marketplace/app/cloud_invoice_creator_invoice_to_pdf/537447173792,83,41,-42,0.5
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,69,36,-33,0.5
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,70,36,-34,0.5
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,72,36,-36,0.5
Zoho Forms,"Build powerful online forms, on the web or mobile.",https://workspace.google.com/marketplace/app/zoho_forms/1055037783803,140,71,-69,0.5
Zoho Campaigns,An email marketing automation software that drives sales and helps you reach and engage with customers.,https://workspace.google.com/marketplace/app/zoho_campaigns/240552415845,28,14,-14,0.5
Zoho Campaigns,An email marketing automation software that drives sales and helps you reach and engage with customers.,https://workspace.google.com/marketplace/app/zoho_campaigns/240552415845,30,14,-16,0.5
Zoho Campaigns,An email marketing automation software that drives sales and helps you reach and engage with customers.,https://workspace.google.com/marketplace/app/zoho_campaigns/240552415845,30,14,-16,0.5
XLMiner Analysis ToolPak,"Statistical analysis in Google Sheets, with functions matching the Analysis ToolPak in desktop Excel.",https://workspace.google.com/marketplace/app/xlminer_analysis_toolpak/600284989882,422,227,-195,0.5
"Zoho: Craft, Send, and Track with Mail Merge",Merge data from Zoho CRM and Google Sheets to your Google Documents for personalized email or letters.,https://workspace.google.com/marketplace/app/zoho_craft_send_and_track_with_mail_merg/1002365760077,140,70,-70,0.5
ToogleBoard,"ToogleBoard is a Google Workspace add-on, managed by ToogleBox, to publish internal communications, important messages, and reminders without sending emails.",https://workspace.google.com/marketplace/app/toogleboard/296913135592,96,46,-50,0.5
Zoho Vault,"Zoho Vault helps businesses safely store, share, and manage their passwords and implement single sign-on (SSO).",https://workspace.google.com/marketplace/app/zoho_vault/1093594190208,11,6,-5,0.5
Zoho Vault,"Zoho Vault helps businesses safely store, share, and manage their passwords and implement single sign-on (SSO).",https://workspace.google.com/marketplace/app/zoho_vault/1093594190208,11,6,-5,0.5
Zoho Vault,"Zoho Vault helps businesses safely store, share, and manage their passwords and implement single sign-on (SSO).",https://workspace.google.com/marketplace/app/zoho_vault/1093594190208,11,6,-5,0.5
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,28,11,-17,0.4
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,30,11,-19,0.4
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,30,11,-19,0.4
Zoho Recruit,"Zoho recruit is a smart online recruitment software that helps you manage job requirements, track the applicants and recruit a right person for the job.",https://workspace.google.com/marketplace/app/zoho_recruit/246874169334,28,10,-18,0.4
Zoho Recruit for Gmail,Add candidates and contacts straight from your inbox to Zoho Recruit,https://workspace.google.com/marketplace/app/zoho_recruit_for_gmail/686319187088,14,6,-8,0.4
Zoho Recruit for Gmail,Add candidates and contacts straight from your inbox to Zoho Recruit,https://workspace.google.com/marketplace/app/zoho_recruit_for_gmail/686319187088,15,6,-9,0.4
Meet,An intelligent scheduling assistant from Google.,https://workspace.google.com/marketplace/app/meet/65916410991,187,73,-114,0.4
Zoho Mail,"Zoho Mail is a powerful email service built for business use with a sleek, fast, ad-free webmail interface packed with advanced features matching or superior to those found in desktop email clients.",https://workspace.google.com/marketplace/app/zoho_mail/328469059460,58,22,-36,0.4
Zoho Connect,Empower Your Employee Collaboration,https://workspace.google.com/marketplace/app/zoho_connect/826492495615,36,14,-22,0.4
Zoho Meeting,"Host web meetings to connect with your team members, clients, and customers around the world. Enhance your remote collaboration experience with our highly secure online meeting and webinar software.",https://workspace.google.com/marketplace/app/zoho_meeting/216953881684,28,11,-17,0.4
Zoho Meeting,"Host web meetings to connect with your team members, clients, and customers around the world. Enhance your remote collaboration experience with our highly secure online meeting and webinar software.",https://workspace.google.com/marketplace/app/zoho_meeting/216953881684,30,11,-19,0.4
Zoho Meeting,"Host web meetings to connect with your team members, clients, and customers around the world. Enhance your remote collaboration experience with our highly secure online meeting and webinar software.",https://workspace.google.com/marketplace/app/zoho_meeting/216953881684,30,11,-19,0.4
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,69,28,-41,0.4
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,70,28,-42,0.4
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,72,28,-44,0.4
"Drive Photos, Images to Tweets","Upload Google Drive, Dropbox photo/image files to your Twitter directly. Integrate Google Drive with this Twitter posting app.",https://workspace.google.com/marketplace/app/drive_photos_images_to_tweets/113421674826,70,26,-44,0.4
"Slack Cleaner, Post Drive to Slack",Tool for bulk delete messages and files on Slack channels. Clean up slack files. Provides posting Google Drive share link to Slack.,https://workspace.google.com/marketplace/app/slack_cleaner_post_drive_to_slack/173378686006,75,27,-48,0.4
"Slack Cleaner, Post Drive to Slack",Tool for bulk delete messages and files on Slack channels. Clean up slack files. Provides posting Google Drive share link to Slack.,https://workspace.google.com/marketplace/app/slack_cleaner_post_drive_to_slack/173378686006,70,27,-43,0.4
Chat Drive Real-time chat with Drive™,"Chat with each other to make decisions together. This app use the Google™ real-time database. Create a room, and share with others.",https://workspace.google.com/marketplace/app/chat_drive_realtime_chat_with_drive/667505421774,160,71,-89,0.4
Zoho Desk,"Deliver more happiness in every support ticket with Zoho Desk. Receive support tickets from email, phone, chat, social media. Respond to them from a single place.",https://workspace.google.com/marketplace/app/zoho_desk/916872167866,28,10,-18,0.4
Zoho Books,"Zoho Books is your one stop shop online accounting software for managing your business. Its beautiful interface, non jargon text and features like bank feeds makes accounting an enjoyable experience.",https://workspace.google.com/marketplace/app/zoho_books/932402265855,162,67,-95,0.4
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,69,29,-40,0.4
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,70,29,-41,0.4
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,72,29,-43,0.4
Zoho Inventory,"Manage your items, orders, and fulfillments with Zoho Inventory's powerful inventory capabilities and the advertising features of Google Shopping.",https://workspace.google.com/marketplace/app/zoho_inventory/1038108775484,69,25,-44,0.4
Zoho Inventory,"Manage your items, orders, and fulfillments with Zoho Inventory's powerful inventory capabilities and the advertising features of Google Shopping.",https://workspace.google.com/marketplace/app/zoho_inventory/1038108775484,70,25,-45,0.4
Zoho Inventory,"Manage your items, orders, and fulfillments with Zoho Inventory's powerful inventory capabilities and the advertising features of Google Shopping.",https://workspace.google.com/marketplace/app/zoho_inventory/1038108775484,58,25,-33,0.4
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,69,30,-39,0.4
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,70,30,-40,0.4
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,72,30,-42,0.4
Export Emails to Sheets by cloudHQ,"Parse and extract specifics from emails, like resume or invoice details, and backup your Gmail™ messages, including attachments, to a Google spreadsheet and Google Drive™.",https://workspace.google.com/marketplace/app/export_emails_to_sheets_by_cloudhq/777824367087,108,39,-69,0.4
Bulk Invoices | Batch Invoices | Mail PDF Receipts,Create and email PDF invoices based on a Google Spreadsheets table,https://workspace.google.com/marketplace/app/bulk_invoices_batch_invoices_mail_pdf_re/142181200532,17,6,-11,0.4
"OCR Recognition for docs, spreadsheets, PDF  ","OCR Recognition is an add-on to extract texts from PDF, forms or images.",https://workspace.google.com/marketplace/app/ocr_recognition_for_docs_spreadsheets_pd/189813737730,65,23,-42,0.4
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,95,36,-59,0.4
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,99,36,-63,0.4
Zoho Forms,"Build powerful online forms, on the web or mobile.",https://workspace.google.com/marketplace/app/zoho_forms/1055037783803,162,71,-91,0.4
Zoho Analytics,Visualize your data as beautiful charts and dashboards. Get valuable insights.,https://workspace.google.com/marketplace/app/zoho_analytics/381009473798,140,58,-82,0.4
Zoho Analytics,Visualize your data as beautiful charts and dashboards. Get valuable insights.,https://workspace.google.com/marketplace/app/zoho_analytics/381009473798,162,58,-104,0.4
Zoho Campaigns,An email marketing automation software that drives sales and helps you reach and engage with customers.,https://workspace.google.com/marketplace/app/zoho_campaigns/240552415845,36,14,-22,0.4
Email Spreadsheets,"Effortlessly schedule and send Google Sheets and dashboards via email as PDF, CSV, Excel or PNG images. Email charts, timelines, individual sheets, or selected cell ranges to multiple recipients.",https://workspace.google.com/marketplace/app/email_spreadsheets/431723916752,321,138,-183,0.4
"Zoho: Craft, Send, and Track with Mail Merge",Merge data from Zoho CRM and Google Sheets to your Google Documents for personalized email or letters.,https://workspace.google.com/marketplace/app/zoho_craft_send_and_track_with_mail_merg/1002365760077,162,70,-92,0.4
Zoho Assist,"Zoho Assist is cloud-based remote support and remote access software that helps you support customers from a distance through web-based, on-demand remote sessions.",https://workspace.google.com/marketplace/app/zoho_assist/115738514853,22,9,-13,0.4
Zoho Assist,"Zoho Assist is cloud-based remote support and remote access software that helps you support customers from a distance through web-based, on-demand remote sessions.",https://workspace.google.com/marketplace/app/zoho_assist/115738514853,21,9,-12,0.4
Zoho Vault,"Zoho Vault helps businesses safely store, share, and manage their passwords and implement single sign-on (SSO).",https://workspace.google.com/marketplace/app/zoho_vault/1093594190208,14,6,-8,0.4
Zoho Vault,"Zoho Vault helps businesses safely store, share, and manage their passwords and implement single sign-on (SSO).",https://workspace.google.com/marketplace/app/zoho_vault/1093594190208,15,6,-9,0.4
Form to Email,"""Form to Email"" sends the respondent's answers directly to the forms owner, to help him answer fastest after clicking ""reply"".",https://workspace.google.com/marketplace/app/form_to_email/168498712758,167,67,-100,0.4
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,36,11,-25,0.3
Zoho Recruit,"Zoho recruit is a smart online recruitment software that helps you manage job requirements, track the applicants and recruit a right person for the job.",https://workspace.google.com/marketplace/app/zoho_recruit/246874169334,30,10,-20,0.3
Zoho Recruit,"Zoho recruit is a smart online recruitment software that helps you manage job requirements, track the applicants and recruit a right person for the job.",https://workspace.google.com/marketplace/app/zoho_recruit/246874169334,30,10,-20,0.3
Zoho Recruit,"Zoho recruit is a smart online recruitment software that helps you manage job requirements, track the applicants and recruit a right person for the job.",https://workspace.google.com/marketplace/app/zoho_recruit/246874169334,36,10,-26,0.3
Zoho Recruit for Gmail,Add candidates and contacts straight from your inbox to Zoho Recruit,https://workspace.google.com/marketplace/app/zoho_recruit_for_gmail/686319187088,22,6,-16,0.3
Zoho Recruit for Gmail,Add candidates and contacts straight from your inbox to Zoho Recruit,https://workspace.google.com/marketplace/app/zoho_recruit_for_gmail/686319187088,21,6,-15,0.3
Meet,An intelligent scheduling assistant from Google.,https://workspace.google.com/marketplace/app/meet/65916410991,225,73,-152,0.3
Zoho Mail,"Zoho Mail is a powerful email service built for business use with a sleek, fast, ad-free webmail interface packed with advanced features matching or superior to those found in desktop email clients.",https://workspace.google.com/marketplace/app/zoho_mail/328469059460,69,22,-47,0.3
Zoho Mail,"Zoho Mail is a powerful email service built for business use with a sleek, fast, ad-free webmail interface packed with advanced features matching or superior to those found in desktop email clients.",https://workspace.google.com/marketplace/app/zoho_mail/328469059460,70,22,-48,0.3
Zoho Mail,"Zoho Mail is a powerful email service built for business use with a sleek, fast, ad-free webmail interface packed with advanced features matching or superior to those found in desktop email clients.",https://workspace.google.com/marketplace/app/zoho_mail/328469059460,72,22,-50,0.3
Zoho Meeting,"Host web meetings to connect with your team members, clients, and customers around the world. Enhance your remote collaboration experience with our highly secure online meeting and webinar software.",https://workspace.google.com/marketplace/app/zoho_meeting/216953881684,36,11,-25,0.3
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,95,28,-67,0.3
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,99,28,-71,0.3
Voice Notes for Gmail™ - Beep,"Record and send audio messages within Gmail™. It's 8x faster It's the faster, friendlier way to email.",https://workspace.google.com/marketplace/app/voice_notes_for_gmail_beep/551539302407,34,10,-24,0.3
AMR Player With Google Drive,This AMR Player allows you to play AMR audio files on your browser directly. and you can convert AMR with WAV format.,https://workspace.google.com/marketplace/app/amr_player_with_google_drive/170288488526,173,51,-122,0.3
"Drive Photos, Images to Tweets","Upload Google Drive, Dropbox photo/image files to your Twitter directly. Integrate Google Drive with this Twitter posting app.",https://workspace.google.com/marketplace/app/drive_photos_images_to_tweets/113421674826,75,26,-49,0.3
"Telegram and Jabber, XMPP Messenger",It enables you to access Telegram directly from your browser. and provides web based XMPP/Jabber Instant Messaging Client.,https://workspace.google.com/marketplace/app/telegram_and_jabber_xmpp_messenger/365365490029,264,75,-189,0.3
Chat Drive Real-time chat with Drive™,"Chat with each other to make decisions together. This app use the Google™ real-time database. Create a room, and share with others.",https://workspace.google.com/marketplace/app/chat_drive_realtime_chat_with_drive/667505421774,264,71,-193,0.3
Zoho Desk,"Deliver more happiness in every support ticket with Zoho Desk. Receive support tickets from email, phone, chat, social media. Respond to them from a single place.",https://workspace.google.com/marketplace/app/zoho_desk/916872167866,30,10,-20,0.3
Zoho Desk,"Deliver more happiness in every support ticket with Zoho Desk. Receive support tickets from email, phone, chat, social media. Respond to them from a single place.",https://workspace.google.com/marketplace/app/zoho_desk/916872167866,30,10,-20,0.3
Zoho Desk,"Deliver more happiness in every support ticket with Zoho Desk. Receive support tickets from email, phone, chat, social media. Respond to them from a single place.",https://workspace.google.com/marketplace/app/zoho_desk/916872167866,36,10,-26,0.3
Zoho Billing,Zoho Billing is an end-to-end billing solution for every business model.,https://workspace.google.com/marketplace/app/zoho_billing/236041623460,22,7,-15,0.3
Zoho Billing,Zoho Billing is an end-to-end billing solution for every business model.,https://workspace.google.com/marketplace/app/zoho_billing/236041623460,28,7,-21,0.3
Zoho Billing,Zoho Billing is an end-to-end billing solution for every business model.,https://workspace.google.com/marketplace/app/zoho_billing/236041623460,21,7,-14,0.3
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,95,29,-66,0.3
Zoho Expense,Zoho Expense is an expense reporting software that automates recording of expenses from receipts and credit cards.,https://workspace.google.com/marketplace/app/zoho_expense/323286742174,99,29,-70,0.3
Combine Sheets™,Combine Sheets™ Add-on to combine multiple Sheets™ on a click.I,https://workspace.google.com/marketplace/app/combine_sheets/405522851504,26,9,-17,0.3
Zoho Inventory,"Manage your items, orders, and fulfillments with Zoho Inventory's powerful inventory capabilities and the advertising features of Google Shopping.",https://workspace.google.com/marketplace/app/zoho_inventory/1038108775484,95,25,-70,0.3
Zoho Inventory,"Manage your items, orders, and fulfillments with Zoho Inventory's powerful inventory capabilities and the advertising features of Google Shopping.",https://workspace.google.com/marketplace/app/zoho_inventory/1038108775484,99,25,-74,0.3
Zoho Inventory,"Manage your items, orders, and fulfillments with Zoho Inventory's powerful inventory capabilities and the advertising features of Google Shopping.",https://workspace.google.com/marketplace/app/zoho_inventory/1038108775484,72,25,-47,0.3
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,95,30,-65,0.3
Zoho Invoice for Gmail,Add senders as contacts and view related transactions within Gmail.,https://workspace.google.com/marketplace/app/zoho_invoice_for_gmail/639835714152,99,30,-69,0.3
Quick Form Builder & Maker,Lets you to import form questions from Google Sheets for to create your form much quicker and easier.,https://workspace.google.com/marketplace/app/quick_form_builder_maker/58766033916,19,5,-14,0.3
Jivrus' Integra for QuickBooks ,Jivrus Integra for QuickBooks is an add-on app for Google Sheets™ to help users get objects and reports into Google Sheets™.,https://workspace.google.com/marketplace/app/jivrus_integra_for_quickbooks/356405545193,95,29,-66,0.3
Zoho Survey,"Create, launch, secure, and send surveys instantly!",https://workspace.google.com/marketplace/app/zoho_survey/83588307665,140,36,-104,0.3
Risk Solver,Easily perform risk analysis using Monte Carlo simulation in your spreadsheet. Go beyond what-if to see the full range of outcomes.,https://workspace.google.com/marketplace/app/risk_solver/309062064248,216,71,-145,0.3
Easy Reminder,Send RSVP & reduce no-shows!  No monthly subscriptions! Google Calendar Add-on,https://workspace.google.com/marketplace/app/easy_reminder/479820014463,46,13,-33,0.3
Tweet Archiver,"Search Twitter by keyword or hashtags and save matching tweets in a Google Spreadsheet automatically. Use the archive to download your brand mentions, conference tweets, geo-tagged tweets and more.",https://workspace.google.com/marketplace/app/tweet_archiver/976886281542,722,220,-502,0.3
YT Tracker: YouTube Stats & Analytics,"Track real-time stats of YouTube videos/channels like no of likes, dislikes, views, comments, subscribers. Pull all public video metrics of any channel. Setup scheduled update.",https://workspace.google.com/marketplace/app/yt_tracker_youtube_stats_analytics/952783286913,501,150,-351,0.3
Slides Creator - Mail merge for Slides,"Merge Google Slides™ presentations automatically based on any individual created presentation template and Google Sheets™ content like texts, links, and images. Automate your presentation creation!",https://workspace.google.com/marketplace/app/slides_creator_mail_merge_for_slides/292250264895,126,41,-85,0.3
ImportJSON | Import JSON data into Google Sheets,Import JSON data from any API and convert it into an easy-to-read table. All through a simple function!,https://workspace.google.com/marketplace/app/importjson_import_json_data_into_google/782573720506,215,57,-158,0.3
cloudHQ,"Helping your productivity, 1 click at a time.",https://workspace.google.com/marketplace/app/cloudhq/125135905029,108,35,-73,0.3
Zoho Assist,"Zoho Assist is cloud-based remote support and remote access software that helps you support customers from a distance through web-based, on-demand remote sessions.",https://workspace.google.com/marketplace/app/zoho_assist/115738514853,28,9,-19,0.3
Zoho Assist,"Zoho Assist is cloud-based remote support and remote access software that helps you support customers from a distance through web-based, on-demand remote sessions.",https://workspace.google.com/marketplace/app/zoho_assist/115738514853,30,9,-21,0.3
Zoho Assist,"Zoho Assist is cloud-based remote support and remote access software that helps you support customers from a distance through web-based, on-demand remote sessions.",https://workspace.google.com/marketplace/app/zoho_assist/115738514853,30,9,-21,0.3
Zoho Assist,"Zoho Assist is cloud-based remote support and remote access software that helps you support customers from a distance through web-based, on-demand remote sessions.",https://workspace.google.com/marketplace/app/zoho_assist/115738514853,36,9,-27,0.3
Zoho Vault,"Zoho Vault helps businesses safely store, share, and manage their passwords and implement single sign-on (SSO).",https://workspace.google.com/marketplace/app/zoho_vault/1093594190208,22,6,-16,0.3
Zoho Vault,"Zoho Vault helps businesses safely store, share, and manage their passwords and implement single sign-on (SSO).",https://workspace.google.com/marketplace/app/zoho_vault/1093594190208,21,6,-15,0.3
Bookeo Classes and Courses,"Manage your school with online reservations, memberships, prepaid packages and much more",https://workspace.google.com/marketplace/app/bookeo_classes_and_courses/903742011539,12,3,-9,0.3
Form Publisher,"Generate templated documents with Google Forms™. Generate PDF, Google Docs™, Sheets™, Slides™, Microsoft Word, Excel, Powerpoint customized documents. Get them approved and signed.",https://workspace.google.com/marketplace/app/form_publisher/827172627657,18572,4224,-14348,0.2
AppSheet Events,Google sheets add-on to enable automation for AppSheet Apps,https://workspace.google.com/marketplace/app/appsheet_events/592572205846,340,77,-263,0.2
Save Emails and Attachments,"Download emails and file attachments from Gmail to Google Drive automatically. The emails can be saved as PDF, HTML, Text or EML. Transcribe voice attachments with OpenAI speech recognition.",https://workspace.google.com/marketplace/app/save_emails_and_attachments/513239564707,3052,722,-2330,0.2
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,69,11,-58,0.2
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,70,11,-59,0.2
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,58,11,-47,0.2
Zoho People,Automate HR Management For Your People-Powered Businesses using Zoho People which integrates with GWS environment.,https://workspace.google.com/marketplace/app/zoho_people/872160754795,72,11,-61,0.2
Zoho Recruit,"Zoho recruit is a smart online recruitment software that helps you manage job requirements, track the applicants and recruit a right person for the job.",https://workspace.google.com/marketplace/app/zoho_recruit/246874169334,58,10,-48,0.2
Place Snippets,"Place Snippet can be use to insert snippets / clauses for document template, document builder, knowledge management, clause management, contract management, document automation",https://workspace.google.com/marketplace/app/place_snippets/178924412278,17,4,-13,0.2
Zoho Recruit for Gmail,Add candidates and contacts straight from your inbox to Zoho Recruit,https://workspace.google.com/marketplace/app/zoho_recruit_for_gmail/686319187088,28,6,-22,0.2
Zoho Recruit for Gmail,Add candidates and contacts straight from your inbox to Zoho Recruit,https://workspace.google.com/marketplace/app/zoho_recruit_for_gmail/686319187088,30,6,-24,0.2
Zoho Recruit for Gmail,Add candidates and contacts straight from your inbox to Zoho Recruit,https://workspace.google.com/marketplace/app/zoho_recruit_for_gmail/686319187088,30,6,-24,0.2
Zoho Recruit for Gmail,Add candidates and contacts straight from your inbox to Zoho Recruit,https://workspace.google.com/marketplace/app/zoho_recruit_for_gmail/686319187088,36,6,-30,0.2
Greenhouse Report Connector,Import Greenhouse data to Sheets to easily combine reports and create and manipulate charts.,https://workspace.google.com/marketplace/app/greenhouse_report_connector/883282964115,91,17,-74,0.2
Zoho Mail,"Zoho Mail is a powerful email service built for business use with a sleek, fast, ad-free webmail interface packed with advanced features matching or superior to those found in desktop email clients.",https://workspace.google.com/marketplace/app/zoho_mail/328469059460,140,22,-118,0.2
Zoho Mail,"Zoho Mail is a powerful email service built for business use with a sleek, fast, ad-free webmail interface packed with advanced features matching or superior to those found in desktop email clients.",https://workspace.google.com/marketplace/app/zoho_mail/328469059460,95,22,-73,0.2
Zoho Mail,"Zoho Mail is a powerful email service built for business use with a sleek, fast, ad-free webmail interface packed with advanced features matching or superior to those found in desktop email clients.",https://workspace.google.com/marketplace/app/zoho_mail/328469059460,99,22,-77,0.2
Zoho Connect,Empower Your Employee Collaboration,https://workspace.google.com/marketplace/app/zoho_connect/826492495615,69,14,-55,0.2
Zoho Connect,Empower Your Employee Collaboration,https://workspace.google.com/marketplace/app/zoho_connect/826492495615,70,14,-56,0.2
Zoho Connect,Empower Your Employee Collaboration,https://workspace.google.com/marketplace/app/zoho_connect/826492495615,58,14,-44,0.2
Zoho Connect,Empower Your Employee Collaboration,https://workspace.google.com/marketplace/app/zoho_connect/826492495615,72,14,-58,0.2
Zoho Meeting,"Host web meetings to connect with your team members, clients, and customers around the world. Enhance your remote collaboration experience with our highly secure online meeting and webinar software.",https://workspace.google.com/marketplace/app/zoho_meeting/216953881684,69,11,-58,0.2
Zoho Meeting,"Host web meetings to connect with your team members, clients, and customers around the world. Enhance your remote collaboration experience with our highly secure online meeting and webinar software.",https://workspace.google.com/marketplace/app/zoho_meeting/216953881684,70,11,-59,0.2
Zoho Meeting,"Host web meetings to connect with your team members, clients, and customers around the world. Enhance your remote collaboration experience with our highly secure online meeting and webinar software.",https://workspace.google.com/marketplace/app/zoho_meeting/216953881684,58,11,-47,0.2
Zoho Meeting,"Host web meetings to connect with your team members, clients, and customers around the world. Enhance your remote collaboration experience with our highly secure online meeting and webinar software.",https://workspace.google.com/marketplace/app/zoho_meeting/216953881684,72,11,-61,0.2
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,140,28,-112,0.2
Zoho Meeting for Gmail,Convert email conversations into real-time collaborative sessions right from your inbox with the Zoho Meeting add-on for Gmail.,https://workspace.google.com/marketplace/app/zoho_meeting_for_gmail/165094867589,162,28,-134,0.2
"Drive Photos, Images to Tweets","Upload Google Drive, Dropbox photo/image files to your Twitter directly. Integrate Google Drive with this Twitter posting app.",https://workspace.google.com/marketplace/app/drive_photos_images_to_tweets/113421674826,160,26,-134,0.2
